facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/4445104811,Ramkrishna Care Hospital,0,dist_to_river_km,0.1282965210794757,month,-0.1153343239028993,latitude,-0.0723601280476416,outage,7d
node/4445112827,Narayana Hrudayalaya Mmi Hospital (Managed By Narayana Hrudayalaya Pvt Ltd - Bangalore) - Raipur,1,dist_to_river_km,0.1278711227454616,month,-0.1152567962618327,latitude,-0.0723607047789793,outage,7d
node/4445113471,Suyash Superspeciality Hospital,2,dist_to_river_km,-0.1150848057145745,month,-0.0802918276998015,latitude,-0.0775510200038636,outage,7d
node/4445129008,Vardaan Hospital (Unit Of Jindal Medicare),3,dist_to_river_km,-0.1472386717982598,latitude,-0.080857886594776,month,-0.0766378827157788,outage,7d
node/4445137285,Bal Gopal Children Hospital and Research Institute,4,month,-0.120289806748432,dist_to_river_km,0.0822830512950585,latitude,-0.0740936105061257,outage,7d
node/5556568170,Navkar Hospital and Maternity Home,5,month,-0.1201800841337939,dist_to_river_km,0.0865346720300486,latitude,-0.0740575818107751,outage,7d
node/6950645744,Karma Hospital,6,dist_to_river_km,-0.1164312047032524,month,-0.0803511642451724,latitude,-0.0776946659871126,outage,7d
node/6950645749,Chhattisgarh Eye Hospital,7,dist_to_river_km,-0.1101567574641817,month,-0.0813817151497414,latitude,-0.0770047136147532,outage,7d
node/6950645773,Devi Laxmi Hospital,8,month,-0.1212510608485813,dist_to_river_km,0.1108829179470145,latitude,-0.0758595473910455,outage,7d
node/6950646487,Sanjeevani Cbcc Usa Cancer Hospital,9,dist_to_river_km,0.1285467473107691,month,-0.1153344692279583,latitude,-0.0723460270882773,outage,7d
node/6953541281,Aashirwad Fertility and Endoscopy Center,10,dist_to_river_km,0.1220051515562458,month,-0.1172188489405015,latitude,-0.0734553965118369,outage,7d
node/6956627645,"Samarpan Hospital, Raipur",11,dist_to_river_km,-0.149973768350407,latitude,-0.0810500753248257,month,-0.076719521707283,outage,7d
node/6956627650,Sai Sushrusha Hospital,12,month,-0.1200379065408658,dist_to_river_km,0.0780027578729645,latitude,-0.0733989172443868,outage,7d
node/6956627655,Sai Kalayan Hospital And Icu,13,dist_to_river_km,-0.1474049015597184,latitude,-0.0808679087652652,month,-0.0766788405665894,outage,7d
node/6956627660,Sai Baba Eye Hospital,14,dist_to_river_km,-0.143992998755894,latitude,-0.0806064509817663,month,-0.0768789090227877,outage,7d
node/6956627669,Raipur Institute Of Medical Sciences Hospital,15,dist_to_river_km,-0.1244138596544544,month,-0.0682319704509611,latitude,-0.0615495228407259,outage,7d
node/6956629791,Prannath Mission Hospital,16,dist_to_river_km,-0.14975896906683,latitude,-0.0810453044771829,month,-0.0766741227339488,outage,7d
node/6956629796,Piles Care Hospital,17,dist_to_river_km,-0.1066760497189771,month,-0.0812794238207561,latitude,-0.0766137209969742,outage,7d
node/6956629801,Tharani Children Hospital And Dental Clinic,18,month,-0.1208133940007809,dist_to_river_km,0.0933305365298907,latitude,-0.0746339332756528,outage,7d
node/6956629810,Dr. M.R. Bhagwat Memorial Hospital,19,month,-0.1196672231794069,dist_to_river_km,0.077073754804775,latitude,-0.0734202561532003,outage,7d
node/6956629815,Kalda Plastic and Cosmetic Surgery Institute and Burn Centre,20,month,-0.1203991126480051,dist_to_river_km,0.1180574106404398,latitude,-0.0733959005287843,outage,7d
node/6956629976,Vidya Hospital And Kidney Centre,21,dist_to_river_km,-0.1431213811914609,latitude,-0.0804152569396437,month,-0.0767866669151027,outage,7d
node/6956655133,Shri Aurobindo Medical Research Centre,22,dist_to_river_km,0.1280218028049573,month,-0.1152737610990044,latitude,-0.072372554208617,outage,7d
node/6956655140,Shree Sai Care Hospital,23,dist_to_river_km,-0.1302218015944604,latitude,-0.0791219472293879,month,-0.0780371279197547,outage,7d
node/6956655145,Shree Medishine Hospital - Raipur,24,month,-0.1215851236919554,dist_to_river_km,0.1066911580265252,latitude,-0.0754075533581529,outage,7d
node/6956655152,Sarvodaya Hospital and Maternity Center,25,dist_to_river_km,-0.150018222835084,latitude,-0.0810531978144935,month,-0.076717012653589,outage,7d
node/6957120029,Visharad Hospital,26,month,-0.1182019909878931,latitude,-0.0703821625178696,dist_to_river_km,0.0570949203462103,outage,7d
node/6957120034,Urmila Memorial Multispeciality Hospital,27,dist_to_river_km,-0.1487189074812542,latitude,-0.0810059638718847,month,-0.0766222796403555,outage,7d
node/6957120039,"Upadhyay Hospital, Raipur",28,dist_to_river_km,-0.1269990240446138,month,-0.0788392759250111,latitude,-0.0788391221622724,outage,7d
node/6957120057,Subham Hospital and Maternity Home,29,dist_to_river_km,-0.1405084037259356,latitude,-0.0804222750003224,month,-0.0767239421427853,outage,7d
node/6957120062,Subba Rao Hospital,30,dist_to_river_km,-0.1404224295544561,latitude,-0.0804222750003224,month,-0.0767293209604846,outage,7d
node/6957120067,Srimaa Sarada Arogyadham,31,dist_to_river_km,0.1286274066561963,month,-0.1153268022208995,latitude,-0.0723430331228085,outage,7d
node/6957120077,Sobhagya Hospital,32,dist_to_river_km,-0.1498998028042626,latitude,-0.0810467577507361,month,-0.0767132363965434,outage,7d
node/6957120082,"Shri Ram Hospital, Raipur",33,month,-0.120830966390516,dist_to_river_km,0.1164768792699288,latitude,-0.0736275751884411,outage,7d
node/6957133287,Shri Balaji Institute Of Medical Science Pvt Ltd,34,dist_to_river_km,-0.150018480264314,latitude,-0.0810531978144935,month,-0.0767174056746682,outage,7d
node/6957503647,"Pathak Hospital, Raipur",35,dist_to_river_km,-0.147957954149808,latitude,-0.0809359722240177,month,-0.0766005376492553,outage,7d
node/6957503652,Gbg Kidney Care Hospital,36,month,-0.1209017674868064,dist_to_river_km,0.0884895767676876,latitude,-0.0743652968362333,outage,7d
node/6965495354,Modi Hospital,37,month,-0.1182333852072671,latitude,-0.0704124329900909,dist_to_river_km,0.0572443721803385,outage,7d
node/6965495359,Jagjivan Urology Centre,38,month,-0.115685975987673,latitude,-0.070119564515936,wind_speed,-0.0515060306414206,outage,7d
node/6965495374,Sahai Hospital,39,month,-0.121490858759037,dist_to_river_km,0.109462251029508,latitude,-0.0754590039157828,outage,7d
node/6965495384,"Pragya Hospital, Raipur",40,dist_to_river_km,-0.1284626202026669,latitude,-0.0788710231770021,month,-0.0784937542758286,outage,7d
node/6965497689,P D Jethani Memorial Hospital and Diagnostic Center,41,dist_to_river_km,-0.1500000157855366,latitude,-0.0810524059412372,month,-0.0767144885441857,outage,7d
node/6965497699,Nigam Ent Hospital,42,dist_to_river_km,-0.1336618034757874,latitude,-0.079617350425264,month,-0.0771824584351658,outage,7d
node/6965497709,Ganpati Hospital (Banthia Hospital),43,dist_to_river_km,-0.1084839583772488,month,-0.081504984937774,latitude,-0.076495774317917,outage,7d
node/6965497714,"Yashwant Hospital, Raipur",44,month,-0.1206000593281791,dist_to_river_km,0.0833030252444748,latitude,-0.074039019392014,outage,7d
node/6965497719,"Tripathi Hospital, Raipur",45,dist_to_river_km,-0.1407746399587889,latitude,-0.0805047056401646,month,-0.0767133654507894,outage,7d
node/6965497724,Jeewan Memorial Hospital For Plastic Surgery and Uro,46,dist_to_river_km,-0.1413736571222912,latitude,-0.0800498507428074,month,-0.0766863326667274,outage,7d
node/6965497729,Om Netra Kendra,47,dist_to_river_km,-0.1192016219610614,month,-0.0804150847402186,latitude,-0.0779605914257956,outage,7d
node/6965497734,Roopjeevan Hospital,48,dist_to_river_km,-0.1414502148038974,latitude,-0.080072340370332,month,-0.0766991478599563,outage,7d
node/6965497739,Jubesta Hospital,49,dist_to_river_km,-0.1439336072079858,latitude,-0.0805937286896212,month,-0.0768789090227877,outage,7d
node/6965497744,"Jain Hospital, Raipur",50,dist_to_river_km,-0.1425278900011382,latitude,-0.0802345863277479,month,-0.0766999989552429,outage,7d
node/6965497749,Dr. Rajehwari Kulkarni Surgical Hospital And Dia,51,dist_to_river_km,-0.1463613762221535,latitude,-0.0808282498264258,month,-0.0766370773343989,outage,7d
node/6965497759,Ekta Institute Of Child Health,52,dist_to_river_km,-0.1331389889113042,latitude,-0.0795804857246546,month,-0.0773787986798856,outage,7d
node/6965834116,Ayush Hospital and Maternity Home,53,dist_to_river_km,-0.1499775702735512,latitude,-0.0810500753248257,month,-0.076719521707283,outage,7d
node/6965834121,Ayushman Hospital and Diagnostic Institute,54,month,-0.1198045128744334,dist_to_river_km,0.1187069669277428,latitude,-0.0734063248781988,outage,7d
node/6965834122,Bachpan Hospital,55,dist_to_river_km,0.1288055570113356,month,-0.1153306127023425,latitude,-0.0723460979391309,outage,7d
node/6965834136,Bhattar Hospital,56,month,-0.1019455662756804,latitude,-0.070008324173723,wind_speed,-0.052934485891786,outage,7d
node/6965834146,City Hospital And Research Centre,57,month,-0.1194482731433364,latitude,-0.0700809207476399,dist_to_river_km,0.0690655567883686,outage,7d
node/6965834156,Devkripa Hospital and Doctor Plaza,58,dist_to_river_km,-0.147902409108837,latitude,-0.0809313538098752,month,-0.0766056628726024,outage,7d
node/6965834161,Dr. Jaulkar Ent Hospital,59,month,-0.1186761558761856,latitude,-0.0702799734803891,dist_to_river_km,0.0615223597771738,outage,7d
node/6965834166,Dr. Sandeep Bhagwat Orthopedic Hospital,60,dist_to_river_km,-0.1241780878686131,month,-0.0795067255579379,latitude,-0.0783065048550879,outage,7d
node/6965834176,Eye and Ent Hospital,61,dist_to_river_km,-0.1256333724504538,month,-0.0791124514678099,latitude,-0.0783202141215225,outage,7d
node/6965834177,"Heritage Hospital, Raipur",62,dist_to_river_km,-0.1466579148515074,latitude,-0.0808615493537778,month,-0.0766321545824372,outage,7d
node/6965834182,Jyoti Hospital and Prasuti Griha,63,dist_to_river_km,-0.1084567200876407,month,-0.0702039404213977,latitude,-0.0654090049152991,outage,7d
node/6965836187,K G N Surical and Maternity Centre,64,month,-0.1189357576554389,dist_to_river_km,0.0724440043172323,latitude,-0.0705961055950055,outage,7d
node/6965836192,K.M. Hospital,65,month,-0.093656964090745,latitude,-0.0708202212166734,wind_speed,-0.0530786425044008,outage,7d
node/6965836197,M. M. Hospital,66,dist_to_river_km,-0.1446492212156528,latitude,-0.0806113715166821,month,-0.0768388982252733,outage,7d
node/6965836202,Mahadev Hospital,67,dist_to_river_km,0.128956683420316,month,-0.1153291649349167,latitude,-0.0723461141613495,outage,7d
node/6965836211,Mishra Speciality Hospital,68,dist_to_river_km,-0.1465818917824558,latitude,-0.0808582893774852,month,-0.0766360760093542,outage,7d
node/6965836216,Matra Smriti Hospital,69,dist_to_river_km,-0.1475380997740448,latitude,-0.080883597061681,month,-0.0766082148045311,outage,7d
node/6965836221,M D Hospital and Iccu,70,month,-0.113692532333374,latitude,-0.0704791844309618,wind_speed,-0.0522634964297933,outage,7d
node/6966522779,Mgm Eye Hospital,71,dist_to_river_km,-0.1497513135685109,latitude,-0.070339156093168,month,-0.069989135741268,outage,7d
node/6966551463,Suprita Hospital,72,dist_to_river_km,-0.1403309023291948,latitude,-0.0804004901087769,month,-0.0768547946655629,outage,7d
node/6966792004,Evangelical Mission Hospital,73,dist_to_river_km,-0.1258370622808231,month,-0.0692748650236171,latitude,-0.0663656617678771,outage,7d
